DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"141259",141259,MiniPAT,2016-04-20 21:28:22,Argos,2,40.74399948,-37.33300781,,,,,,,,,
"141259",141259,MiniPAT,2016-04-20 21:32:20,Argos,2,40.74300003,-37.33200073,,,,,,,,,
"141259",141259,MiniPAT,2016-04-20 21:41:15,Argos,3,40.74700165,-37.33898926,,,,,,,,,
"141259",141259,MiniPAT,2016-04-20 22:18:06,Argos,2,40.74900055,-37.35400391,,,,,,,,,
"141259",141259,MiniPAT,2016-04-20 22:58:58,Argos,3,40.75500107,-37.35501099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-20 23:57:36,Argos,B,40.76399994,-37.36401367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 00:38:25,Argos,2,40.75899887,-37.37899780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 03:28:19,Argos,B,40.76499939,-37.43301392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 05:17:30,Argos,3,40.73699951,-37.45001221,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 06:48:58,Argos,3,40.72100067,-37.47698975,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 07:15:50,Argos,3,40.72000122,-37.48300171,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 08:01:28,Argos,3,40.71200180,-37.49899292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 08:18:17,Argos,3,40.70999908,-37.50100708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 08:50:03,Argos,3,40.70199966,-37.51098633,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 09:48:52,Argos,3,40.69200134,-37.52700806,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 11:20:59,Argos,2,40.68199921,-37.54299927,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 12:09:31,Argos,2,40.66799927,-37.54699707,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 13:54:06,Argos,B,40.65000153,-37.57199097,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 14:38:53,Argos,A,40.64400101,-37.58099365,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 15:02:49,Argos,2,40.64699936,-37.57400513,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 16:41:02,Argos,1,40.63399887,-37.59899902,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 17:42:34,Argos,B,40.62500000,-37.60998535,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 18:01:22,Argos,B,40.62400055,-37.61300659,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 18:16:15,Argos,2,40.62200165,-37.60400391,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 19:18:49,Argos,3,40.61999893,-37.61499023,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 19:26:46,Argos,2,40.61800003,-37.61199951,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 19:42:36,Argos,2,40.61899948,-37.61599731,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 20:57:08,Argos,3,40.61299896,-37.62899780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 21:03:09,Argos,1,40.61399841,-37.63000488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 21:22:59,Argos,2,40.60499954,-37.62799072,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 21:58:37,Argos,B,40.60100174,-37.63500977,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 22:38:23,Argos,3,40.60699844,-37.62899780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 22:47:20,Argos,1,40.60499954,-37.63299561,,,,,,,,,
"141259",141259,MiniPAT,2016-04-21 23:38:07,Argos,1,40.59500122,-37.66101074,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 00:16:53,Argos,3,40.59400177,-37.64401245,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 05:03:04,Argos,3,40.57799911,-37.68499756,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 06:43:19,Argos,3,40.56600189,-37.69299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 06:47:20,Argos,2,40.56800079,-37.69100952,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 07:34:58,Argos,2,40.55500031,-37.70098877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 08:05:41,Argos,2,40.54999924,-37.69900513,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 08:27:27,Argos,2,40.54399872,-37.70098877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 09:18:02,Argos,2,40.52799988,-37.69601440,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 09:37:55,Argos,3,40.52299881,-37.70901489,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 10:03:44,Argos,B,40.52700043,-37.70999146,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 10:54:27,Argos,B,40.50199890,-37.69299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 11:00:27,Argos,1,40.49599838,-37.70098877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 11:49:11,Argos,1,40.48500061,-37.69900513,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 13:25:31,Argos,2,40.44900131,-37.69299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 14:47:52,Argos,A,40.41899872,-37.67001343,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 16:32:02,Argos,1,40.40000153,-37.71701050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 17:47:26,Argos,B,40.38399887,-37.72000122,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 18:11:17,Argos,2,40.38299942,-37.73199463,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 18:55:59,Argos,3,40.37699890,-37.74499512,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 19:31:48,Argos,2,40.36800003,-37.74398804,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 20:31:27,Argos,3,40.36100006,-37.74600220,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 20:33:26,Argos,3,40.36199951,-37.74700928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 21:13:14,Argos,3,40.35699844,-37.75399780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 22:16:44,Argos,2,40.35300064,-37.75900269,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 22:17:44,Argos,3,40.34999847,-37.76400757,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 23:13:24,Argos,1,40.35400009,-37.76800537,,,,,,,,,
"141259",141259,MiniPAT,2016-04-22 23:56:04,Argos,3,40.34899902,-37.77200317,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 00:47:44,Argos,B,40.34700012,-37.77700806,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 04:54:56,Argos,3,40.32799911,-37.78900146,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 06:13:37,Argos,B,40.30300140,-37.80899048,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 06:31:37,Argos,3,40.31700134,-37.79800415,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 07:15:34,Argos,1,40.31499863,-37.80700684,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 07:50:23,Argos,2,40.31200027,-37.80801392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 07:54:22,Argos,2,40.31000137,-37.80999756,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 09:24:15,Argos,3,40.30300140,-37.82598877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 09:30:13,Argos,2,40.30500031,-37.82800293,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 10:28:56,Argos,2,40.29899979,-37.83401489,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 11:10:47,Argos,B,40.29399872,-37.84100342,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 11:27:42,Argos,B,40.29499817,-37.84100342,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 12:15:32,Argos,3,40.29000092,-37.85198975,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 13:14:21,Argos,2,40.28900146,-37.85101318,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 14:36:01,Argos,A,40.27199936,-37.86300659,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 16:19:45,Argos,2,40.27700043,-37.88400269,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 17:56:29,Argos,2,40.27399826,-37.89599609,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 18:32:35,Argos,2,40.27299881,-37.88800049,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 19:19:37,Argos,3,40.27199936,-37.90100098,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 20:02:30,Argos,1,40.27299881,-37.91198730,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 20:52:32,Argos,2,40.27700043,-37.92401123,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 21:47:44,Argos,3,40.27299881,-37.91400146,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 21:51:44,Argos,B,40.27299881,-37.91500854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 21:56:46,Argos,1,40.27600098,-37.91000366,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 22:53:35,Argos,2,40.27099991,-37.90301514,,,,,,,,,
"141259",141259,MiniPAT,2016-04-23 23:44:46,Argos,2,40.26900101,-37.89599609,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 00:27:49,Argos,B,40.25799942,-37.89498901,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 01:22:43,Argos,B,40.24700165,-37.88598633,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 04:41:20,Argos,3,40.22100067,-37.85000610,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 06:13:04,Argos,2,40.20899963,-37.83599854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 06:45:04,Argos,B,40.20500183,-37.83300781,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 07:22:09,Argos,3,40.20600128,-37.84100342,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 07:42:08,Argos,2,40.20800018,-37.84201050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 07:55:13,Argos,B,40.21599960,-37.84600830,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 08:58:16,Argos,2,40.20100021,-37.84201050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 09:23:09,Argos,2,40.20600128,-37.84399414,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 10:04:05,Argos,3,40.20500183,-37.84399414,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 10:54:53,Argos,0,40.22000122,-37.81698608,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 11:05:47,Argos,B,40.22000122,-37.81600952,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 11:57:30,Argos,2,40.20899963,-37.83999634,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 12:46:12,Argos,2,40.21500015,-37.84899902,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 16:07:13,Argos,3,40.23199844,-37.84100342,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 17:41:36,Argos,3,40.24100113,-37.85501099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 18:09:57,Argos,2,40.24499893,-37.86801147,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 19:08:39,Argos,3,40.24499893,-37.87500000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 19:31:50,Argos,1,40.25500107,-37.87100220,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 20:49:13,Argos,1,40.24800110,-37.87600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 21:06:34,Argos,1,40.25500107,-37.88000488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 21:27:52,Argos,A,40.26300049,-37.88000488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 21:40:08,Argos,A,40.25299835,-37.88198853,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 22:33:43,Argos,B,40.25299835,-37.88699341,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 22:50:25,Argos,0,40.26399994,-37.85699463,,,,,,,,,
"141259",141259,MiniPAT,2016-04-24 23:15:09,Argos,2,40.24800110,-37.87100220,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 00:09:12,Argos,A,40.22700119,-37.84201050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 00:59:41,Argos,1,40.22000122,-37.88400269,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 04:27:29,Argos,A,40.14500046,-37.87298584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 06:06:34,Argos,2,40.12799835,-37.89199829,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 06:49:13,Argos,2,40.12200165,-37.89300537,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 07:25:50,Argos,1,40.10400009,-37.90798950,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 07:45:49,Argos,B,40.09899902,-37.91500854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 07:56:15,Argos,3,40.10900116,-37.91598511,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 08:22:42,Argos,2,40.11000061,-37.91799927,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 09:02:48,Argos,1,40.10499954,-37.94000244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 09:40:41,Argos,3,40.10499954,-37.94299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 10:42:42,Argos,2,40.10400009,-37.95098877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 11:39:31,Argos,2,40.09999847,-37.95401001,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 12:33:54,Argos,0,40.09600067,-37.94000244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 14:11:18,Argos,B,40.09799957,-37.96200562,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 15:56:35,Argos,2,40.09099960,-37.94601440,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 17:31:29,Argos,3,40.07400131,-37.93200684,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 18:54:21,Argos,3,40.05699921,-37.93701172,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 20:30:58,Argos,1,40.03799820,-37.94601440,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 20:42:59,Argos,B,40.04199982,-37.94299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 21:00:02,Argos,B,40.03900146,-37.94299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 22:19:30,Argos,B,40.03300095,-37.94601440,,,,,,,,,
"141259",141259,MiniPAT,2016-04-25 22:54:47,Argos,A,40.00600052,-37.96200562,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 00:40:52,Argos,B,39.97800064,-37.97698975,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 05:59:52,Argos,B,39.92100143,-38.01599121,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 07:34:32,Argos,B,39.97999954,-37.98901367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 07:56:13,Argos,B,39.99000168,-38.00601196,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 08:58:32,Argos,B,39.98199844,-38.01501465,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 09:15:45,Argos,B,39.98500061,-38.00698853,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 11:15:13,Argos,B,39.97100067,-38.01501465,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 12:53:38,Argos,3,39.96099854,-38.02099609,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 15:43:11,Argos,A,39.95000076,-38.04800415,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 17:22:48,Argos,B,39.94300079,-38.05899048,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 18:39:52,Argos,B,39.93799973,-38.06201172,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 18:54:48,Argos,B,39.93399811,-38.04501343,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 20:20:08,Argos,A,39.91899872,-38.07000732,,,,,,,,,
"141259",141259,MiniPAT,2016-04-26 20:33:28,Argos,B,39.91799927,-38.07299805,,,,,,,,,
